brewery_id,brewery_name,beer_id,beer_name,beer_style,beer_abv,beer_ibu,beer_description,rating_score,rating_count
7620,Circle Brewing Co.,237386,Smokin' Beech,Rauchbier,5.0,18,"Based upon the original German Rauchbier, SMOKIN' BEECH stays true to its heritage. A melding of the two original Bamberg Rauchs, this lager conjures the best of both rival brews. Munich and Beechwood Smoked Malts blend to create a brew that is not overly smokey, but compliments the rich malty sweetness inherent to the traditional style. Properly proportioned and balanced accordingly...it's smokin'!",3.434,331
7620,Circle Brewing Co.,2434148,Whiskey Pig BBA Imperial Porter,Porter - Imperial / Double,9.0,51,"Prepare yourself for an intoxicating experience as we combine our passion for beer with our love for whiskey.  By aging our decadent Party Pig Imperial Porter in the rich smoothness of Four Roses barrels, the result is a barrel-aged beer with few rivals.  Vanilla and soft mellow honey notes from that iconic bourbon root their way into the beer, wallowing in an already complex and velvety porter.  The Whiskey Pig Bourbon Barrel-Aged Imperial Porter is sure to bring the pig out of any beer or whiskey lover.
",3.955,361
7620,Circle Brewing Co.,2859620,Disco Pig,Porter - Imperial / Double,9.0,0,Brett barrel imperial porter,3.809,144
7620,Circle Brewing Co.,3328666,Party On Pale,Pale Ale - American,6.0,12,"In the late summer, we’re in need of a ridiculously drinkable pale ale that doesn’t spare any hop flavor. We’ve married the balance of bright, juicy orange with the refreshing flavor of coconut for a smooth and tropical finish. Even in the hottest days of summer, this pale keeps you partying on. 
",3.553,152
7620,Circle Brewing Co.,3118097,Perfekt Pils,Pilsner - German,4.9,0,"Inspired by the German-Pilsner of Northern Germany, this refreshing beer is perfekt for any occasion.

Released for their 8th year anniversary. Cheers! ",3.576,122
7620,Circle Brewing Co.,3097324,Rum Ham,Porter - Imperial / Double,0.0,0,,3.784,59
7620,Circle Brewing Co.,3073462,Party Pig Imperial Porter (Nitro),Porter - Imperial / Double,9.0,0,,3.864,44
7620,Circle Brewing Co.,3328727,Rum Lady,IPA - American,7.2,0,,3.676,34
7620,Circle Brewing Co.,3052062,Cereal Keller,Kellerbier / Zwickelbier,4.7,0,,3.807,35
7620,Circle Brewing Co.,3293143,Razzé All Day,Fruit Beer,4.5,0,"Red win barrel fruited ale.
Dry
Wild
Elegant",3.58,22
7620,Circle Brewing Co.,3118834,Pancake Pig,Porter - American,9.0,0,,3.986,18
7620,Circle Brewing Co.,3450574,Proper Pub Ale,English Mild Ale,3.4,0,Easy english mild,3.438,16
7620,Circle Brewing Co.,3118877,Swino,Porter - Imperial / Double,0.0,0,Red wine barrel aged,3.962,13
17811,City Acre Brewing,91961,Hitchcock Blonde,Blonde Ale,4.7,18,A smooth golden ale with hints of coriander and fresh lemon peel.,3.651,804
17811,City Acre Brewing,162289,Bayouwulf,IPA - American,5.9,69,"Bitter, malty and piney, with Simcoe and Centennial hops",3.674,758
17811,City Acre Brewing,603664,TXPA,Pale Ale - American,6.75,31,"A smooth golden ale, with a hoppy nose.",3.593,687
17811,City Acre Brewing,603621,Sneaky Wheat,Stout - Other,4.3,21,"Crisper than most stouts, featuring dark & roasty notes.

Made from over 75% wheat malt including Midnight, chocolate and carawheat.  ",3.513,583
17811,City Acre Brewing,1129474,Skull Creek Kolsch,Kölsch,5.5,18,,3.618,483
17811,City Acre Brewing,1848297,Tweaky Wheat,Stout - American,4.5,17,The traditional stout kegged with cold brew coffee.,3.734,305
17811,City Acre Brewing,1743039,Raven Hill Pumpkin Stout,Stout - Imperial / Double,9.4,17,Cinnamon and nutmeg with a roasty pumpkin finish,3.98,263
17811,City Acre Brewing,1610197,Lil' Wulf IPA,IPA - American,5.8,57,The hoppy kick of an IPA with tropical fruit tones and a clean finish,3.566,284
17811,City Acre Brewing,1991392,Sprang,Märzen,6.2,18,,3.818,228
17811,City Acre Brewing,1681196,Celebraish Barleywine,Barleywine - American,9.1,60,"Rich malty and strong, with a balanced American hop bitterness.
",3.811,193
17811,City Acre Brewing,249629,Leaf Drop Oktoberfest,Märzen,6.5,21,,3.737,167
17811,City Acre Brewing,2133070,H-Town Dark Oat,Brown Ale - Other,5.8,21,,3.683,154
17811,City Acre Brewing,1999464,Bellington,Red Ale - Imperial / Double,8.0,30,,3.855,169
17811,City Acre Brewing,134043,Fermette De Saison,Farmhouse Ale - Saison,6.4,20,Traditional farmhouse style ale. Drinkable and refreshing with peppery Belgian notes.,3.642,157
17811,City Acre Brewing,2612690,Serious Trubz,Hefeweizen,5.9,20,,3.684,132
17811,City Acre Brewing,1937468,Suspiria,Blonde Ale,5.2,18,Blood orange blonde,3.882,121
17811,City Acre Brewing,2173244,Vigo's Russian Imperial Stout,Stout - Russian Imperial,9.3,50,,3.865,135
17811,City Acre Brewing,1610193,Tischbier,Farmhouse Ale - Saison,3.2,18,"A table beer tailor made for the hot Texas summers.  Light, refreshing, with a straightforward gain flavor.",3.421,124
17811,City Acre Brewing,3073564,Eas-Tex,Cream Ale,4.7,12,Session cream ale with a slight hint of sweetness.,3.693,105
17811,City Acre Brewing,2077417,Hooked Paw,Stout - Other,4.5,17,Coconut Stout,4.117,109
17811,City Acre Brewing,2315279,Stadtplatz,Märzen,6.3,18,"A classic German amber lager with light notes of toasted bread. Named after ourselves, Stadtplatz loosely translates to ""City Acre"" and is our ode to a traditional German beer style.",3.814,101
17811,City Acre Brewing,249651,Vexation,Bock - Weizenbock,9.0,20,,3.805,100
17811,City Acre Brewing,1848580,Green-Eyed Blonde,Blonde Ale,5.2,17,Dry hopped with Zythos and lime peel,3.727,88
17811,City Acre Brewing,2290088,Baltiac,Porter - Other,7.8,28,,3.713,94
17811,City Acre Brewing,1868858,DAS,Dampfbier,6.3,17,,3.642,90
429867,Compadre Brewing,3207662,Orange Pfog,Pale Ale - American,5.5,30,Slightly more delicate than the Pfog but with every bit of the flavor. Aromatic and citrussy. Low to medium body make this beer very crushable.,3.565,104
429867,Compadre Brewing,3257432,Bidi Bidi Hop Bomb,IPA - American,6.0,70,This is a throwback to the days when IPA's were malty and hoppy. Full bodied and Golden in color. Hop bitterness and aroma are well balanced with full body.,3.547,90
429867,Compadre Brewing,3219782,Bella Agave Rose,Red Ale - American Amber / Red,5.0,20,"Named after our beautiful granddaughter Azaylea Rain Whitehead. With her sweet disposition and her sun kissed rosy complexion, this beer is full-bodied with a layered complexity like no other beer.  The beer embodies the spirit of Compadre Brewing. The addition of rose petals and hibiscus flowers give this beer a beautiful color that really comes to life in the light.   Agave nectar adds a distinct flavor and residual sweetness and a late hop addition adds just the right amount of bitterness and aroma.  This refreshing beer is one of our favorites and will become your favorite as well.",3.551,83
429867,Compadre Brewing,3207687,Folsom Prison Blueberry Porter,Porter - Other,6.0,25,"Named after the 1968 Johnny Cash hit song, this is not your everyday porter and it definitely wont give you the blues. Full bodied and dark as a dungeon. Very subtle blueberry flavor with hints of chocolate and coffee throughout.",3.687,75
429867,Compadre Brewing,3207908,Sunday Saison,Farmhouse Ale - Saison,7.0,12,"Franco-Belgian style saison. Slightly sweet and complex with clove, nutmeg and black pepper notes",3.533,69
429867,Compadre Brewing,3283541,El Jefe Pina,Hefeweizen,5.5,15,"Pineapple Hefeweizen.
Cloudy straw in  color. Medium body. 
Hints of clove, nutmeg and vanilla. No perceived hop bitterness.",3.63,69
429867,Compadre Brewing,3255563,La Guerita Suavecita Lager,Lager - American Light,4.0,10,Sessionable and very smooth with slight fruity character. Our lightest and most thirst quenching offering.,3.418,49
429867,Compadre Brewing,3306844,Dia De Los Muertos Lager,Lager - Amber,5.0,15,Worlds collide with this American/Mexican/Vienna style amber lager,3.745,46
429867,Compadre Brewing,3341863,Pfog Hazy,Pale Ale - American,5.0,55,Hazy and aromatic. There is a dense fog advisory in the forecast and not even beer goggles can help you navigate this delicious offering. Packed with copious amounts of hops and lots of protein,3.5,22
429867,Compadre Brewing,3445633,OktoberPfest,Märzen,5.5,30,This full-bodied Märzen-style lager is rich in malt character and well-balanced with a clean hop bitterness.,3.867,15
429867,Compadre Brewing,3389432,Ale Capitan,Pale Ale - American,5.0,40,Slightly Hazy and straw in color with a creamy mouthfeel and medium body. High hop aroma and slight bitterness.,3.618,19
429867,Compadre Brewing,3440235,Zumbido Honey IPA,IPA - American,7.0,60,"Pronounced floral, honey notes balance well with hop bitterness and aroma.  Deep copper color.  Caramel and roasted notes throughout.",3.411,14
429867,Compadre Brewing,3496943,Sticky Wicket Old Ale,Old Ale,8.0,60,"Aged on Nine Banded Whiskey oak chips. Big, bold and malty!",0.0,4
429867,Compadre Brewing,3440558,Day Lager,Lager - Amber,5.5,30,When the day blends into night is the best time to enjoy this earthy amber lager. Full bodied and lightly hopped,0.0,2
429867,Compadre Brewing,3496941,Poblano Escobar,Lager - American,6.5,40,Lighter bodied lager with a slightly hoppy character that is well balanced with the addition of tequila infused poblano peppers.,0.0,1
429867,Compadre Brewing,3500886,El Cucuy - Pumpkin Spice Halloween Edition,Dark Ale,6.0,28,Medium bodied dark coffee ale infused with pumpkin spice coffee from our friends at Texas Coffee Traders. Slight hop bitterness.,0.0,1
162786,Copperhead Brewery,1082234,Striker IPA,IPA - American,7.0,72,"Striker IPA is all about hops. The trio of Citra, Columbus and Apollo hops create a dank, resinous, tropical and citrus flavor. Light bodied with a crisp malt base lets the hops shine. ",3.739,3911
162786,Copperhead Brewery,873194,Medusa,Belgian Quadrupel,10.5,25,"Medusa's rich, dark fruit flavors are derived from a true Belgian abbey yeast and Belgian candi sugar. Those flavors transition into a sweet, bready malt base. Dangerously easy to drink. As great as Medusa is fresh, it will age nicely.",3.88,3273
162786,Copperhead Brewery,873191,Black Venom,Stout - American Imperial / Double,10.0,50,"Black Venom is our imperial stout. Solid black. Chocolatey and roasty but with a smooth, creamy finish. This stout is great while fresh, but will age wonderfully. ",3.939,2610
162786,Copperhead Brewery,1942818,Feeding Frenzy,IPA - New England,8.0,99,"Feeding Frenzy is our hazy double dry hopped double IPA. We use massive amounts of Apollo, Comet, Citra and Amarillo hops to achieve Feeding Frenzy's intense blast of juicy citrus and tropical hop flavors. ",4.053,1436
162786,Copperhead Brewery,873190,Kangaroo Killer Pale Ale,Pale Ale - American,5.0,40,Kangaroo Killer is our hazy pale ale. Nicely balanced hop and malt flavors make this an easy drinking beer. Hopped with Chinook and heavily dry hopped with Azacca. ,3.582,1511
162786,Copperhead Brewery,873202,Copperhead White,Witbier,4.9,10,"Copperhead White is a Belgian style wit beer with a twist. It's brewed with the traditional barley, wheat, oats, coriander and orange peel like it should be. But we selected a unique saison yeast for this beer. Light bodied, refreshing and citrusy. Perfect Texas summer beer.",3.475,1107
162786,Copperhead Brewery,2060550,Citraddicted,IPA - New England,6.9,86,IPA brewed with and double dry hopped with ridiculous amounts of Citra hops. ,4.05,860
162786,Copperhead Brewery,1666678,Bite Me,Lager - Pale,5.2,27,"“Do you have a light beer?”… Our answer to this question is Bite Me. If we were going to brew a lager, it had to be perfectly balanced and full flavored. To achieve this, we start with a solid malt base of Belgian Pilsner and Munich malts. We utilized German Herkules and Czech Saaz Special hops to create a pleasant but balanced, crisp hop profile. Then, a super clean lager yeast was selected to create this bright and refreshing beer. ",3.501,895
162786,Copperhead Brewery,1541436,Cherry Medusa,Belgian Quadrupel,11.2,25,Medusa fermented with tart cherry puree.,4.058,773
162786,Copperhead Brewery,1282082,Athena,Belgian Blonde,8.6,30,"Athena is deceptive. Light in color and body, it's very easy to drink. It hides the 8.6% ABV very well. Brewed with only Belgian pilsner malt and hopped with Herkules, East Kent Goldings, and Czech Saaz hops. It's our take on a traditional Belgian golden strong ale. ",3.752,809
162786,Copperhead Brewery,1199899,Mongoose Slayer,IPA - Imperial / Double,9.0,122,"Mongoose Slayer is big, bold and hoppy. 9% and 122 IBUs of Columbus, Citra, Amarillo and Mosaic hops. ",3.978,706
162786,Copperhead Brewery,2347909,Alpha Serpentis,IPA - American,6.9,87,All Galaxy IPA. Brewed with and dry hopped twice with Galaxy hops. ,3.994,692
162786,Copperhead Brewery,843950,Copperhead Red,Red Ale - American Amber / Red,5.3,18,"Copperhead Red is on the darker side. Deep red in color with a brilliant clarity. Layer after layer of complex malt flavors here. Just enough hops for balance, makes this the perfect malt focused session ale. ",3.705,579
162786,Copperhead Brewery,2594885,Barrel Aged Black Venom (Jack Daniels),Stout - Imperial / Double,11.9,50,,4.225,391
162786,Copperhead Brewery,1239245,Lil' Winston,Brown Ale - English,4.4,20,"Lil' Winston is our English style brown ale named after our resident brew dog, Winston The Corgi. Easy drinking malty beer with hints of toffee and caramel. Just enough East Kent Golding hops for balance.",3.765,302
162786,Copperhead Brewery,3240956,Barrel Aged King of Terrors (Four Roses),Stout - Imperial / Double,16.9,100,King of Terrors aged in Four Roses bourbon barrels. ,4.506,310
162786,Copperhead Brewery,2524129,Copperhead Red - Daisy Chain Edition,Red Ale - American Amber / Red,5.3,18,Biscuity and a bit grassy on the nose. Dry caramel and bready malt notes. Very mild carbination gives it a soft medium body. Finish has a grainy almost oatmeal like malt sweetness. ,3.61,259
162786,Copperhead Brewery,2817595,Copperhead III,Stout - Imperial / Double,12.4,48,Copperhead’s 3rd anniversay beer. Belgian imperial chocolate stout. ,4.117,238
162786,Copperhead Brewery,3094702,Barrel Aged Black Venom (Heaven Hill),Stout - Imperial / Double,12.9,50,Black Venom aged in Heaven Hill bourbon barrels 6+ months. ,4.43,197
162786,Copperhead Brewery,3278698,Shepherd of Fire,Barleywine - American,11.5,104,,3.97,177
162786,Copperhead Brewery,2754570,BA Sidewinder Saison (Chardonnay Barrels),Farmhouse Ale - Saison,5.7,30,"Our Sidewinder Saison sat in a mix of French and American oak Chardonnay barrels for over 6 months. The result is a dry, crisp beer that has notes of citrus, pear and apple with a touch of oak. Perfect for the Texas summer season. ",3.936,180
162786,Copperhead Brewery,2594477,Barrel Aged King of Terrors (Toasted Coconut),Stout - Imperial / Double,16.7,100,,4.47,108
162786,Copperhead Brewery,2594469,Barrel Aged King of Terrors (Marshmallow Creme),Stout - American Imperial / Double,16.7,100,,4.298,98
162786,Copperhead Brewery,2594479,Barrel Aged King of Terrors,Stout - Imperial / Double,16.7,100,,4.424,95
162786,Copperhead Brewery,3480799,Barrel Aged Black Venom (Weller Antique),Stout - Imperial / Double,11.6,50,Black Venom that we aged in Weller Antique bourbon barrels.,4.461,95
305104,Cowtown Brewing Co.,1799005,Rhinestone Cowboy,Kölsch,6.2,24,"Rhinestone Cowboy is a skillfully crafted, Kolsch Style Ale/Lager hybrid.  It is brewed using a blend of high quality German malts that contribute to a pleasant maltiness, rounded out by a distinctively spicy, herbal hop bitterness from Hallertauer hops.  Expect a slightly dry, crisp finish from this refreshing beer.",3.674,857
305104,Cowtown Brewing Co.,2895953,Stampede,IPA - Imperial / Double,9.4,103,"Stampede is our American West Coast Double IPA.  With generous amounts of Cascade, Chinook, and Centennial hops, this is a fresh and complex IPA.  The exclusive use of American hops contributes to an assertive hop bitterness, citrusy flavor and aroma, all of which compliments the strong malt characteristics for a well-balanced flavor profile.  ",3.758,754
305104,Cowtown Brewing Co.,2873970,Everybody's Doing It,IPA - New England,7.2,51,Double hopped with Citra Hops,3.855,744
305104,Cowtown Brewing Co.,1798507,Flux Capacitator,Bock - Doppelbock,8.0,24,"Flux Capacitator is our German style Doppelbock.  It features a rich, malty backbone and disguises the slightest amount of hop bitterness. This deep ruby colored lager exhibits an earnest sweetness, with notes of caramelized brown sugar, figs, and hints of dark chocolate. ",3.81,602
305104,Cowtown Brewing Co.,2888614,The Last Kaiser (2018),Märzen,7.8,24,"The Last Kaiser is an Imperial Marzen style lager.  Deep amber in color, Kaiser has a rich, malt forward flavor balanced by a clean hop bitterness.  Notes of fresh baked bread and crisp biscuit are embraced by a warm, well balanced alcohol content and make it the perfect choice to celebrate the fall season.  This Imperial Marzen is brewed with the finest quality German malts and hops sourced exclusively from German farms.",3.807,453
305104,Cowtown Brewing Co.,2888594,SpAltbier,Altbier,5.4,41,"Spalt Bier is a medium bodied Dusseldorf-Style Altbier.  It features  a deceptively simple profile of high quality German malts and Spalt  hops, both of which blend perfectly for a balanced and smooth enjoyable beer.  The kiss of Spalt hops leaves just the right amount of hoppiness on your palate, while the finish is clean and ever so dry.  Spalt Bier is an easy drinking, refreshing beer.",3.544,422
305104,Cowtown Brewing Co.,2322287,G' Night Vienna,Lager - Vienna,6.3,28,"Goodnight Vienna is a Vienna Lager-inspired beer with a profile that's characterized by a malty aroma, a slightly sweet, slightly roasted malt flavor with gentle notes of honey, almond and hazelnut thanks to the high percentage of Vienna malt that's used in the grain bill. Along with the subtle malt profile of this beer, the hop bitterness is low making this one of the most drinkable and best all-around beers in our lineup.",3.695,437
305104,Cowtown Brewing Co.,3106581,La Mera Hora,Lager - American,5.0,0,,3.676,394
305104,Cowtown Brewing Co.,1798286,Canvas Milk Stout,Stout - Milk / Sweet,4.2,40,Milk Stout w/ Raspberries,3.675,409
305104,Cowtown Brewing Co.,3091287,High Brau,Lager - Dortmunder / Export,5.5,0,"High Brau is a pale, well-balanced German-style light lager that has a slightly higher content than and average German light lager. With a moderate body and a mild, aromatic hop and malt character, this beer is brewed with the finest German malts  and Czech Saaz hops. High Brau presents a low to medium hop aroma , typical floral, spicy, or herbal in character and there's a slightly sweet malt backbone. It's clean fermentation profile results in a crisp and refreshing beer that looks as good as it tastes",3.801,355
305104,Cowtown Brewing Co.,3288654,Horse With No Name,Lager - IPL (India Pale Lager),7.0,45,,3.78,388
305104,Cowtown Brewing Co.,3195226,La Cabra Dorada,Bock - Hell / Maibock / Lentebock,6.8,0,,3.715,306
305104,Cowtown Brewing Co.,3181727,Cow Tipper,Stout - Imperial / Double Milk,9.0,0,,3.978,320
305104,Cowtown Brewing Co.,3314476,Rock Island Red,Lager - Red,5.1,0,,3.734,268
305104,Cowtown Brewing Co.,2889435,Nick’s Cold Black Heart,Stout - Imperial / Double,8.75,48,"Nick’s Cold Black Heart is a full-bodied Imperial Stout that boasts an exceptionally rich, malty and toasty flavor profile that offers hints of vanilla beans, cocoa and dried fruit. Alcohol is present but doesn’t overwhelm the senses making this a smooth and well balanced stout. 
",3.884,266
305104,Cowtown Brewing Co.,3337318,Miami Weisse,Sour - Berliner Weisse,3.2,0,,3.84,189
305104,Cowtown Brewing Co.,3471547,Moondance,IPA - New England,7.1,0,,3.925,75
305104,Cowtown Brewing Co.,3154900,Johnnie’s High Brau,Lager - Dortmunder / Export,5.5,0,,3.598,66
305104,Cowtown Brewing Co.,3496662,The Last Kaiser (2019),Märzen,7.8,24,"The Last Kaiser is an Imperial Marzen style lager. Deep amber in color, Kaiser has a rich, malt forward flavor balanced by a clean hop bitterness. Notes of fresh baked bread and crisp biscuit are embraced by a warm, well balanced alcohol content and make it the perfect choice to celebrate the fall season. This Imperial Marzen is brewed with the finest quality German malts and hops sourced exclusively from German farms",3.873,28
305104,Cowtown Brewing Co.,3025808,Tapestry,Belgian Quadrupel,13.0,0,,0.0,4
74833,Cranky Britches Brewing Co.,770598,Andromeda IPA,IPA - American,7.0,70,West Coast IPA. ,4.073,167
74833,Cranky Britches Brewing Co.,1284707,Damn Skippy,Porter - Imperial / Double,7.6,37,Peanut butter Porter,4.081,152
74833,Cranky Britches Brewing Co.,2519702,SMaSHing Your Dreams - Eureka,Pale Ale - American,5.3,0,APA with pilsner malt and Eureka! hops,3.796,87
74833,Cranky Britches Brewing Co.,2488438,Asmodeus Amber,Red Ale - American Amber / Red,5.0,0,"Bright, crisp Amber with a little hop bite. ",3.802,62
74833,Cranky Britches Brewing Co.,2623217,Troll Doll,IPA - New England,6.9,33,"The 2nd in our 7 beer series of New England IPA’s, is heavily hopped with Citra, Nelson and El Dorado, to the tune of 8 pounds per barrel. I don’t think I’ve ever put that many hops in a beer.",3.936,47
74833,Cranky Britches Brewing Co.,2612209,SMaSHing Your Dreams - Nelson Sauvin,Pale Ale - American,5.3,40,,3.811,41
74833,Cranky Britches Brewing Co.,2634151,Pet Rocks,IPA - New England,6.9,37,"Pineapple, mango and tropical fruit notes come from heavy additions of Mosaic and El Dorado hops. ",4.1,40
74833,Cranky Britches Brewing Co.,704454,Hades Stout,Stout - Russian Imperial,9.0,70,,4.265,34
74833,Cranky Britches Brewing Co.,1118501,Blackened Is the End,Other,8.7,85,,4.19,29
74833,Cranky Britches Brewing Co.,1905605,Fleur De Lait,Stout - American Imperial / Double,9.0,60,Chicory Coffee Milk Stout,4.25,34
74833,Cranky Britches Brewing Co.,1761356,I'm Kind of A Big Dill,Sour - Gose,4.5,5,Dill pickle Gose,3.893,28
74833,Cranky Britches Brewing Co.,2611931,Nehru Jacket,IPA - New England,6.9,0,,3.966,29
74833,Cranky Britches Brewing Co.,913022,Andromeda Unchained,IPA - Imperial / Double,9.99,100,Double American IPA with 9 different hop varieties. ,4.345,21
74833,Cranky Britches Brewing Co.,1798290,Chickory Coffee Milk Stout,Stout - Imperial / Double,8.0,0,,4.092,19
74833,Cranky Britches Brewing Co.,2540462,Rio Grande Mud,Brown Ale - Imperial / Double,9.99,0,,4.194,18
74833,Cranky Britches Brewing Co.,2569099,Postmortem IPA,IPA - American,7.5,0,,3.875,16
74833,Cranky Britches Brewing Co.,2691726,Toga Party,IPA - Imperial / Double New England,10.5,100,,4.329,19
74833,Cranky Britches Brewing Co.,2668664,Poodle Skirt,IPA - New England,6.9,0,4th in the “fad” series. Brewed with Mosaic and El Dorado hops and milk sugar,4.25,17
74833,Cranky Britches Brewing Co.,965312,Twisting Your Mind,Stout - Russian Imperial,10.0,65,Golden Stout. A stout brewed with no roasted malts. Coffee and cocoa. ,4.45,10
74833,Cranky Britches Brewing Co.,1846434,Texas Brown Ale,Brown Ale - American,7.8,65,"Our award winning Brown Ale, heavily hopped with Chinook hops.",4.045,11
74833,Cranky Britches Brewing Co.,1949127,Hammersmith,Barleywine - English,12.0,85,"Our tribute to the late Lemmy Kilmister, an English Barleywine",4.333,12
74833,Cranky Britches Brewing Co.,1411042,Suicidal Woodpecker,Fruit Beer,6.66,70,Grapefruit IPA made with Falconers Flight hops. ,4.025,10
74833,Cranky Britches Brewing Co.,2601710,Cthulhu,Barleywine - English,10.5,0,Destroying your Life!! Tastey malt rounded out with hops with a nice bite to make everything right!,0.0,9
74833,Cranky Britches Brewing Co.,2714349,Lava Lamp,IPA - New England,6.13,35,The 6th beer in our “fad” series. This one is heavily hopped with El Dorado and Mosaic with an added hint of Habanero. ,3.975,10
74833,Cranky Britches Brewing Co.,986700,Lemon Drop IPA,IPA - American,7.5,75,Citrusy IPA ,0.0,6
42771,Cycler's Brewing,248569,55-11,Red Ale - Imperial / Double,7.9,62,"In a competitive time trial race, if you select this gear package…You better be a man! (or woman if it fits). But if you can successfully turn it, the rest of the field better watch out! The same holds true with our Imperial Red. Murky, malty, almost plum-like color, with a tan head. Little hop bite, but balances well. Hits your mouth with a decadently sweet toffee and toasted nut flavor and then scours it away with citrus and pine hop spiciness. You think you can turn this one?",3.573,3996
42771,Cycler's Brewing,249410,Dom'e'stique Wit,Witbier,5.0,10,"Our American version of a Belgian Wheat Ale. Traditionally unfiltered. Along with the Wheat Malts and Organic Oats, you’ll find hints (yes… hints, not bombastic amounts) of Coriander, Lavender, and Bitter Orange peel, which gives it a slight lemony touch. We use aged hops, so there is very low levels of hops in both taste and aroma. Our Wit beer helps to sooth that summer heat away, just like a domestique (helper) that brings water and supplies from the support cars up through the peleton to the front end riders for relief.",3.401,2226
42771,Cycler's Brewing,251139,Ryed Hard,IPA - Rye,6.6,68,"Back in the day, it was ruled that Rye would only be used for making bread. That didn't last long. Rules... We all know how we feel about rules! Especially mountain bikers! These guys are risk takers! Trails, tree roots, mountain sides, just don’t matter! We took that same mentality, along with the risks, creating this beer. Rather pale in color, having a sharp, complex, grainy flavor, and well... you guessed it... HOPS!! No rules for this beer.",3.562,1469
42771,Cycler's Brewing,518624,Derailler,Porter - Other,8.5,78,,3.735,1214
42771,Cycler's Brewing,262302,Palmarès Russian Imperial Stout,Stout - Russian Imperial,9.0,82,"A Cyclist Palmarès is quite simply a list of the individual riders accomplishments. Our Russian Imperial Stout was a defining moment for Cycler's Brewing, and landed high on the list of our achievements. One accomplishment for the majority of us might be just getting on a Bike with our family, or friends, or staying true to our training regimen, despite the conditions. Regardless of our individual Palmarès, a basic rule of training is to train what you aim for. Training with an intensity close to your Maximal Oxygen consumption (Vo2 Max) is the most effective way to increase your performance. We took this same frame of mind in creating this jet black, smooth, slick, masterpiece!",3.736,935
42771,Cycler's Brewing,248963,Breakaway IPA,IPA - American,6.4,62,"Our British friends needed hops to preserve their beer in the long voyages over the ocean to the British Indian colonies. Preservation is necessary when it comes that time that you feel you can breakaway from the main field. It is Nice and hoppy with a properly bittered front end, and a significant aroma that carries thru on the taste. Expect a wonderful full flavor profile of grapefruit and a slightly pine backbone.",3.529,840
42771,Cycler's Brewing,821658,Bonked!  Pumpkin Ale,Pumpkin / Yam Beer,9.5,0,"Like pumpkin pie and your favorite beer got together and had a glorious beer baby. Crafted with local honey, real natural pumpkin, turbinado sugar, and a moderate amount of very well-blended pumpkin spices; this high-octane brew is rife with fresh pumpkin flavor!",3.583,744
42771,Cycler's Brewing,1196384,Abi-Mi-Ale,Belgian Dubbel,8.0,0,Belgian Style Abbey Ale,3.574,333
42771,Cycler's Brewing,1025008,Bourbon Barrel Palmares,Stout - Russian Imperial,10.7,82,Aged on Buffalo Trace barrels,3.993,348
42771,Cycler's Brewing,1766462,Viva-la-Abi,Belgian Dubbel,9.0,0, Belgian Abby sour aged on a blend of tequila and bourbon barrels. Dark fruity finish.,3.579,158
42771,Cycler's Brewing,730143,Whiskey Oak Aged Derailleur,Porter - Other,8.5,78,whiskey oak aged Scotch Porter,3.825,140
42771,Cycler's Brewing,681735,Dom'e'stique Wit on French Oak,Witbier,5.0,10,,3.563,124
42771,Cycler's Brewing,622755,Whiskey Barrel 55-11,Red Ale - Imperial / Double,8.5,0,Traditional 55-11 aged on Whiskey oak,3.848,89
42771,Cycler's Brewing,1155158,Buffalo Trace Barrel Aged Derailleur,Porter - Other,9.8,0,,4.054,56
42771,Cycler's Brewing,1937189,Derailleur Scotch Porter,Scotch Ale / Wee Heavy,8.5,0,,3.688,44
42771,Cycler's Brewing,2369327,Saddletime,IPA - American,6.0,0,"A bitter, moderately strong American Pale Ale ",3.493,35
42771,Cycler's Brewing,356597,Ryed Smokin Hard,Smoked Beer,6.6,68,,3.427,31
42771,Cycler's Brewing,2361554,Bonked! Imperial Pumpkin,Pumpkin / Yam Beer,9.5,0,,3.596,26
42771,Cycler's Brewing,3353855,Pineapple Cruiser,IPA - American,0.0,0,,3.471,26
42771,Cycler's Brewing,1514819,Palmarès Bourbon Barrel Aged Stout (w/ Madagascar Beans),Stout - American Imperial / Double,9.0,82,,4.208,18
42771,Cycler's Brewing,3353819,Zipper Ripple,Pumpkin / Yam Beer,0.0,0,,3.982,14
42771,Cycler's Brewing,1027487,Grapefruit Basil Breakaway (Falconer's Flight),IPA - English,6.4,62,"This cask bursts with flavor as our traditional English IPA moves over to the American taste. Grapefruit and grapefruit zest add to the flavor elements, and Sweet French basil balances the acidity. Dry hops, well...do we need to explain?",3.409,11
42771,Cycler's Brewing,2937961,Belgium Quads,Belgian Quadrupel,10.6,0,,0.0,8
42771,Cycler's Brewing,1607666,Rye'd Hard Liquid Ruben,Rye Beer,6.6,66,"Ryed Hard Rye IPA transformed it into a liquid Rueben! Check this out. A variety of Mustard Seeds, Coriander, All spice, Cardamon, Dill Seed, Bay leaf, Ginger, Cloves, Peppercorns, Star Anise, Juniper Berries, and Mace all transform you back to the delectable taste of homemade Ruebens. The only thing missing is the corned beef. Geniessen!",0.0,6
42771,Cycler's Brewing,2068734,Palmares Russian Imperial Stout With Michigan Cherries,Stout - Russian Imperial,9.0,82,,0.0,6
234073,DeadBeach Brewery,1298700,Deadbeach IPA,IPA - American,6.5,0,,3.563,940
